code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target,total_clicks,active_days,avg_clicks_per_day,relative_engagement,avg_score,avg_lateness
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,31.0,7.0,1.55,-1.0381817120369965,61.0,-1.0
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,Pass,0,105.0,6.0,3.3870967741935485,-0.9035299344556814,70.0,0.0
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0,635.0,29.0,3.691860465116279,0.060867932005088665,75.0,-3.0
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,194.0,26.0,2.3658536585365852,-0.7415838776349105,85.0,0.0
AAA,2013J,346843,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,1,128.0,6.0,3.878787878787879,-0.8616787062885158,0.0,0.0
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,257.0,21.0,2.3577981651376145,-0.6269479048291964,75.0,0.0
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,1,198.0,7.0,4.304347826086956,-0.7343054031710556,0.0,0.0
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,49.0,10.0,2.0416666666666665,-1.0054285769496496,49.0,0.0
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1,283.0,23.0,3.2528735632183907,-0.5796378208141397,64.0,-4.0
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,0,426.0,23.0,2.84,-0.3194323587313282,64.0,0.0
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0,694.0,34.0,3.487437185929648,0.16822543034694798,68.0,-4.0
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,457.0,27.0,3.7768595041322315,-0.26302418163645297,88.0,-1.0
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,0,117.0,7.0,2.8536585365853657,-0.8816945110641168,54.0,0.0
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1,72.0,3.0,3.6,-0.963577348782484,61.0,-1.0
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,0,365.0,16.0,3.613861386138614,-0.43042909430511495,58.0,1.0
AAA,2013J,376439,M,North Region,HE Qualification,?,0-35,0,60,N,Distinction,0,954.0,37.0,3.6833976833976836,0.6413262704975145,86.0,0.0
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,564.0,15.0,5.475728155339806,-0.06832498972833524,86.0,-1.0
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,437.0,36.0,3.6416666666666666,-0.2994165539557273,73.0,-2.0
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,181.0,26.0,2.011111111111111,-0.7652389196424388,74.0,-1.0
AAA,2013J,386924,M,Ireland,Lower Than A Level,?,0-35,0,120,N,Pass,0,50.0,11.0,1.7241379310344827,-1.0036089583336858,59.0,7.0
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,421.0,29.0,3.4227642276422765,-0.32853045181114676,67.0,0.0
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0,329.0,20.0,3.5376344086021505,-0.49593536447980874,65.0,2.0
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,324.0,19.0,4.0,-0.5050334575596274,51.0,0.0
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,1,353.0,21.0,3.043103448275862,-0.4522645176966795,75.0,-10.0
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1,166.0,15.0,2.3714285714285714,-0.7925331988818947,53.0,0.0
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,0,544.0,24.0,3.464968152866242,-0.10471736204760958,65.0,10.0
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,251.0,14.0,3.535211267605634,-0.6378656165249786,68.0,-1.0
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,0,244.0,13.0,3.873015873015873,-0.6506029468367247,63.0,0.0
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1,394.0,21.0,3.456140350877193,-0.37766015444216716,54.0,-2.0
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,568.0,28.0,3.4846625766871164,-0.06104651526448037,55.0,0.0
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,704.0,32.0,4.116959064327485,0.18642161650658515,80.0,-3.0
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,0,375.0,15.0,3.826530612244898,-0.41223290814547775,52.0,-1.0
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,396.0,25.0,2.8905109489051095,-0.3740209172102397,85.0,0.0
AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,239.0,23.0,2.8795180722891565,-0.6597010399165433,81.0,-1.0
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,1,1015.0,30.0,4.787735849056604,0.7523230060713011,67.0,-9.5
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1,108.0,4.0,2.8421052631578947,-0.8980710786077902,80.0,1.0
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,85.0,6.0,2.9310344827586206,-0.9399223067749557,59.0,0.0
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,0,242.0,13.0,2.847058823529412,-0.6542421840686521,54.0,-1.0
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,160.0,9.0,2.622950819672131,-0.8034509105776769,74.0,1.0
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,1,647.0,25.0,4.069182389937107,0.08270335539665327,39.0,0.0
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,0,358.0,30.0,3.1130434782608694,-0.44316642461686095,91.0,0.0
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,1,392.0,13.0,5.297297297297297,-0.3812993916740946,86.0,-10.0
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,948.0,29.0,5.29608938547486,0.6304085588017321,74.0,-4.0
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,58.0,2.0,2.761904761904762,-0.989052009405976,0.0,0.0
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0,387.0,20.0,4.89873417721519,-0.39039748475391317,73.0,-1.0
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,389.0,27.0,3.2966101694915255,-0.38675824752198573,77.0,0.0
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,588.0,20.0,4.6299212598425195,-0.024654142945206032,73.0,0.0
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,0,193.0,19.0,2.2705882352941176,-0.7434034962508743,59.0,0.0
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,0,1166.0,41.0,4.467432950191571,1.0270854170818224,82.0,-1.0
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,0,516.0,28.0,4.161290322580645,-0.15566668329459366,77.0,0.0
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1,76.0,3.0,4.222222222222222,-0.9562988743186291,64.0,-1.0
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,1,256.0,9.0,5.446808510638298,-0.6287675234451601,85.0,0.0
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,0,228.0,14.0,4.653061224489796,-0.6797168446921442,71.0,0.0
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,0,670.0,18.0,5.775862068965517,0.12455458356381877,75.0,0.0
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,89.0,4.0,4.045454545454546,-0.9326438323111008,0.0,0.0
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,1679.0,45.0,5.182098765432099,1.9605497670712095,85.0,-1.0
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,0,273.0,14.0,3.3703703703703702,-0.5978340069737769,88.0,0.0
AAA,2013J,603861,M,North Region,HE Qualification,?,55<=,0,60,N,Withdrawn,1,337.0,24.0,3.6236559139784945,-0.48137841555209904,61.0,-10.0
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,1,322.0,21.0,3.5384615384615383,-0.5086726947915547,78.0,0.0
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,0,955.0,32.0,4.340909090909091,0.6431458891134781,67.0,-1.0
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,0,1173.0,39.0,4.546511627906977,1.0398227473935684,81.0,0.0
AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,1,1228.0,27.0,4.3546099290780145,1.1399017712715729,65.0,1.5
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,0,1517.0,44.0,4.26123595505618,1.665771551285087,83.0,-3.0
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,0,1994.0,43.0,5.125964010282776,2.5337296310997806,80.0,-1.0
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,858.0,35.0,4.085714285714285,0.4666428833649976,64.0,-2.0
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0,456.0,24.0,2.8679245283018866,-0.26484380025241666,63.0,-1.0
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,0,253.0,21.0,3.123456790123457,-0.6342263792930513,78.0,-1.0
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,0,218.0,12.0,3.5737704918032787,-0.6979130308517814,62.0,8.0
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,1,837.0,43.0,3.2192307692307693,0.4284308924297595,82.0,-1.0
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,986.0,39.0,4.23175965665236,0.6995540662083534,76.0,0.0
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,1980.0,37.0,6.407766990291262,2.508254970476288,59.0,-1.0
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,522.0,36.0,3.7285714285714286,-0.14474897159881137,73.0,0.0
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,0,871.0,39.0,3.9954128440366974,0.49029792537252587,90.0,0.0
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,1,380.0,13.0,3.8383838383838382,-0.4031348150656592,74.0,0.0
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1,185.0,15.0,3.245614035087719,-0.757960445178584,45.0,7.0
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,0,446.0,26.0,3.6859504132231407,-0.28303998641205386,77.0,2.0
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,1,854.0,15.0,4.666666666666667,0.4593644089011427,58.0,31.0
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,1,467.0,22.0,3.3840579710144927,-0.2448279954768158,63.0,7.0
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,0,985.0,34.0,3.608058608058608,0.6977344475923897,85.0,0.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1,244.0,9.0,4.60377358490566,-0.6506029468367247,59.5,5.0
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0,1205.0,40.0,5.552995391705069,1.0980505431044074,67.0,1.0
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0,1340.0,27.0,4.557823129251701,1.3436990562595093,78.0,0.0
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,0,275.0,6.0,6.875,-0.5941947697418495,84.0,0.0
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1,668.0,22.0,5.022556390977444,0.12091534633189133,85.0,0.0
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,0,2050.0,47.0,4.067460317460317,2.6356282735937486,82.0,-2.0
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,1648.0,49.0,4.14070351758794,1.9041415899763343,83.0,-3.0
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,1,643.0,29.0,3.199004975124378,0.07542488093279841,68.0,-2.0
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,0,726.0,23.0,4.125,0.22645322605778692,80.0,0.0
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0,418.0,18.0,3.5126050420168067,-0.33398930765903795,83.0,-1.0
AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,1,1587.0,36.0,4.653958944281525,1.7931448544025472,65.0,-1.0
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,1,420.0,3.0,14.0,-0.3303500704271105,0.0,0.0
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,0,2459.0,41.0,6.256997455470738,3.3798522875229087,57.0,0.0
AAA,2013J,1801229,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,0,491.0,24.0,4.588785046728972,-0.2011571486936866,79.0,0.0
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,238.0,17.0,3.449275362318841,-0.661520658532507,72.0,-1.0
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,0,1284.0,43.0,4.155339805825243,1.241800413765541,83.0,-1.0
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,0,869.0,31.0,4.748633879781421,0.4866586881405985,57.0,0.0
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0,566.0,22.0,3.6993464052287583,-0.0646857524964078,72.0,3.0
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,0,347.0,17.0,3.3689320388349513,-0.46318222939246184,72.0,0.0
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,900.0,35.0,5.172413793103448,0.5430668652354737,76.0,-5.0
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,803.0,31.0,4.055555555555555,0.3665638594869931,82.0,-9.0
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,0,272.0,14.0,3.8309859154929575,-0.5996536255897407,50.0,0.0
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,1,3646.0,44.0,6.8277153558052435,5.539739584671841,78.0,-9.0
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,0,304.0,16.0,3.4942528735632186,-0.5414258298789016,75.0,-2.0
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,0,344.0,17.0,3.372549019607843,-0.468641085240353,79.0,0.0
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,357.0,13.0,4.518987341772152,-0.44498604323282465,75.0,0.0
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,737.0,32.0,4.140449438202247,0.2464690308333878,62.0,0.0
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1,723.0,34.0,3.5097087378640777,0.22099437020989576,56.0,-1.0
AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,Withdrawn,1,225.0,5.0,5.625,-0.6851757005400353,30.0,17.0
AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,1,577.0,29.0,2.958974358974359,-0.04466994772080692,60.0,-8.0
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,329.0,15.0,3.5,-0.49593536447980874,88.0,0.0
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,0,407.0,24.0,3.282258064516129,-0.35400511243463884,72.0,0.0
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1,1115.0,35.0,5.04524886877828,0.9342848676676728,65.0,2.0
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,0,379.0,17.0,4.621951219512195,-0.40495443368162287,80.0,-1.0
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,0,1146.0,41.0,4.775,0.990693044762548,86.0,4.0
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,1,437.0,29.0,2.8562091503267975,-0.2994165539557273,65.0,-8.0
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,680.0,25.0,5.762711864406779,0.14275076972345593,50.0,0.0
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,0,643.0,44.0,3.6742857142857144,0.07542488093279841,68.0,0.0
AAA,2013J,2149225,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,1,319.0,8.0,3.625,-0.5141315506394459,0.0,0.0
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,1016.0,19.0,6.120481927710843,0.7541426246872649,61.0,-1.0
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,0,705.0,18.0,5.551181102362205,0.18824123512254887,76.0,3.0
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,1,190.0,8.0,3.2203389830508473,-0.7488623520987654,70.0,-1.0
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,409.0,17.0,4.216494845360825,-0.3503658752027114,71.0,-4.0
AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0,1207.0,36.0,3.9061488673139158,1.1016897803363348,65.0,-1.0
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0,550.0,23.0,4.263565891472868,-0.09379965035182727,64.0,-2.0
AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,0,577.0,22.0,4.121428571428571,-0.04466994772080692,75.0,-10.0
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,503.0,23.0,3.3533333333333335,-0.17932172530212198,73.0,-3.0
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,0,977.0,36.0,4.105042016806722,0.6831774986646799,73.0,-1.0
AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,1,1272.0,35.0,4.012618296529968,1.2199649903739764,71.0,0.0
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,618.0,30.0,3.0146341463414634,0.029934415533705478,80.0,0.0
AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,203.0,13.0,3.440677966101695,-0.7252073100912371,60.0,-1.0
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,0,203.0,12.0,3.440677966101695,-0.7252073100912371,72.0,0.0
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,1,338.0,12.0,3.3137254901960786,-0.4795587969361353,11.0,7.0
AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,75.0,0.0
AAA,2013J,2324976,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,0,248.0,11.0,3.3513513513513513,-0.6433244723728698,56.0,0.0
AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,0,241.0,5.0,5.878048780487805,-0.6560618026846159,76.0,6.0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1,606.0,30.0,3.740740740740741,0.008098992142140875,70.0,5.0
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1,154.0,9.0,3.276595744680851,-0.8143686222734592,67.0,0.0
AAA,2013J,2358056,F,North Region,HE Qualification,?,0-35,0,60,N,Fail,1,436.0,28.0,3.2781954887218046,-0.301236172571691,56.0,0.0
AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn,1,333.0,17.0,3.9642857142857144,-0.48865689001595386,68.0,-10.0
AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Pass,0,2677.0,51.0,4.66376306620209,3.776529145802999,90.0,6.0
AAA,2013J,2365101,M,South East Region,HE Qualification,20-30%,0-35,0,300,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,0,407.0,16.0,3.9514563106796117,-0.35400511243463884,63.0,0.0
AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,877.0,24.0,5.347560975609756,0.5012156370683082,50.0,0.0
AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,350.0,29.0,2.5925925925925926,-0.4577233735445707,64.0,0.0
AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1,398.0,17.0,5.2368421052631575,-0.3703816799783123,75.0,1.0
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1,338.0,12.0,4.828571428571428,-0.4795587969361353,55.0,-1.0
AAA,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,1,1363.0,29.0,7.211640211640212,1.3855502844266747,77.0,-5.0
AAA,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,0,1681.0,49.0,4.506702412868632,1.964189004303137,86.0,1.0
AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,652.0,29.0,4.690647482014389,0.09180144847647186,80.0,0.0
AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,Withdrawn,1,521.0,21.0,4.452991452991453,-0.14656859021477509,51.0,5.0
AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,850.0,23.0,4.913294797687861,0.45208593443728784,67.0,-2.0
AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,119.0,10.0,2.1636363636363636,-0.8780552738321893,66.0,3.0
